Quarter,Campus,Item,Course.ID,Title,CREDIT,TYPE.days,Time,Room,Instructor,Enrolled,divider,classCap,Wait.List,FTES.TOTAL,FTES.STATE,Clustered,Type
Fall 2012,Central,1025,BIOL&160  12,GENERAL BIOLOGY W/ LAB,5,TTh,6:00 PM,SAM0105,"Mc abee, j. ",24,/,24,4,8,5.7,,
Fall 2012,Central,1031,BIOL&211  01,BIOLOGY MAJORS CELLULAR,5,MTWTh,12:00 PM,SAM0105,Ainsworth ,25,/,24,4,8.3,6.7,,
Fall 2012,Central,1032,BIOL&211  02,BIOLOGY MAJORS CELLULAR,5,MTWTh,12:00 PM,SAM0105,Ainsworth ,24,/,24,1,8,4.3,,
Fall 2012,Central,1040,BIOL&241  01,HUMAN A & P I,5,MTTh,10:00 AM,SAM0104,"Whorley,josh",27,/,24,6,9,8.7,,
Fall 2012,Central,1041,BIOL&241  02,HUMAN A & P I,5,MTTh,11:00 AM,SAM0203,"Whorley,josh",24,/,24,1,8,7,,
Fall 2012,Central,1042,BIOL&241  03,HUMAN A & P I,5,MTTh,1:00 PM,SAM0104,"Yool, brooke",23,/,24,0,7.7,7.3,,
Fall 2012,Central,1043,BIOL&241  04,HUMAN A & P I,5,MTTh,3:00 PM,SAM0104,Morefield ,32,/,24,2,10.7,9.7,,
Fall 2012,Central,1045,BIOL&241  11,HUMAN A & P I,5,MW,5:30 PM,SAM0104,Morefield ,31,/,24,3,10.3,9.7,,
Fall 2012,Central,1046,BIOL&242  01,HUMAN A & P II,5,MWF,9:00 AM,SAM0105,Gong ,19,/,24,0,6.3,6,,
Fall 2012,Central,1047,BIOL&242  02,HUMAN A & P II,5,MWF,12:00 PM,SAM0104,"Gong, daniel",22,/,24,0,7.3,6.7,,
Fall 2012,Central,1048,BIOL&242  12,HUMAN A & P II,5,TTh,5:30 PM,SAM0104,"Moffat,john ",17,/,24,0,5.7,4.3,,
Fall 2012,Central,1051,BIOL&260  01,MICROBIOLOGY,5,MWF,11:00 AM,SAM0105,Yasuda ,26,/,24,4,8.7,7.3,,
Fall 2012,Central,1052,BIOL&260  02,MICROBIOLOGY,5,MWF,11:00 AM,SAM0105,Yasuda ,27,/,24,2,9,8.7,,
Fall 2012,Central,1055,BIOL&260  12,MICROBIOLOGY,5,TTh,6:00 PM,SAM0203,Legters ,22,/,24,1,7.3,6.7,,
Fall 2012,Central,1065,BIOL 298  01,SPECIAL TOPICS,2,MW,9:00 AM,SAM0206,"Sparks,grace",12,/,24,0,1.6,1.3,,
Fall 2012,Central,1067,BIOL 299  01,INDEPENDENT STUDY: BIO,1,Arr,AR:R M,ARR,Morefield ,1,/,1,0,0.1,0,,
Fall 2012,Central,1068,BIOL 299  02,INDEPENDENT STUDY: BIO,1,Arr,AR:R M,ARR,Cancel 11/24,0,/,1,0,0,0,,
Fall 2012,Central,1069,BIOL 299  03,IND STDY:HUM A&P LAB AST,2,Arr,AR:R M,ARR,Cancel 11/24,0,/,1,0,0,0,,
Fall 2012,Central,1070,BOT 112  01,THE PLANT KINGDOM,5,TTh,1:00 PM,SAM0203,Sparks ,24,/,24,2,8,7,,
Fall 2012,Central,1078,CHEM&110  01,CHEMICAL CONCEPTS,5,MTWF,9:00 AM,SAM0401,Naeemi ,35,/,35,4,11.7,3.7,,
Fall 2012,Central,1079,CHEM&110  02,CHEMICAL CONCEPTS,5,MTWF,12:00 PM,SAM0401,Naeemi ,36,/,35,5,12,2,,
Fall 2012,Central,1080,CHEM&110  IP,CHEMICAL CONCEPTS W-LAB,5,MT,4:00 PM,SAM0400,"Ting ii, guy",27,/,35,0,9,3,,
Fall 2012,Central,1081,CHEM&121  01,INTRO TO CHEMISTRY,5,DAILY,9:00 AM,SAM0400,"Clary, h. ",23,/,24,0,7.7,6,,
Fall 2012,Central,1082,CHEM&121  02,INTRO TO CHEMISTRY,5,DAILY,11:00 AM,SAM0400,Villarba ,21,/,24,6,7,5,,
Fall 2012,Central,1083,CHEM&121  03,INTRO TO CHEMISTRY,5,DAILY,8:00 AM,SAM0400,"Clary, h. ",27,/,24,0,9,7,,
Fall 2012,Central,1084,CHEM&121  04,INTRO TO CHEMISTRY,5,MWF,1:00 PM,SAM0207,"Ting ii, guy",24,/,24,2,8,5.7,,
Fall 2012,Central,1085,CHEM&121  12,INTRO TO CHEMISTRY,5,TTh,5:30 PM,SAM0401,"Schultz, tom",25,/,24,5,8.3,8,,
Fall 2012,Central,1087,CHEM&122  01,INTRO TO ORGANIC CHEM,5,DAILY,1:00 PM,SAM0200,"Schultz, tom",15,/,24,0,5,4.7,,
Fall 2012,Central,1101,CHEM&139  01,Q-GENERAL CHEMISTRY PREP,5,DAILY,11:00 AM,SAM0401,Wick ,42,/,35,1,14,7.3,,
Fall 2012,Central,1102,CHEM&139  02,Q-GENERAL CHEMISTRY PREP,5,DAILY,12:00 PM,SAM0400,"Burks, r. ",37,/,35,3,12.3,8.7,,
Fall 2012,Central,1103,CHEM&139  03,Q-GENERAL CHEMISTRY PREP,5,DAILY,1:00 PM,SAM0401,Wick ,41,/,35,1,13.7,9.7,,
Fall 2012,Central,1104,CHEM&161  01,GENERAL CHEM W/ LAB I,6,DAILY,10:00 AM,SAM0401,Villarba ,24,/,24,2,9.6,6.8,,
Fall 2012,Central,1105,CHEM&161  02,GENERAL CHEM W/ LAB I,6,DAILY,1:00 PM,SAM0400,"Gibbons, e. ",24,/,24,0,9.6,7.6,,
Fall 2012,Central,1108,CHEM&162  01,GENERAL CHEM W/ LAB II,6,DAILY,10:00 AM,SAM0400,Wick ,25,/,24,0,10,7.2,,
Fall 2012,Central,1118,CHEM&241  01,ORGANIC CHEMISTRY I,4,MTWTh,8:00 AM,SAM0401,Naeemi ,27,/,35,0,7.2,5.6,,
Fall 2012,Central,1130,CHEM 298  01,SPEC TOP/CHEM RESEARCH,3,Arr,AR:R M,ARR,Cancel 11/24,0,/,3,0,0,0,,
Fall 2012,Central,1150,CSC 102B  01,COMPUTERS IN MATHEMATICS,2,W,1:15 PM,SAM0301,Solowan ,10,/,16,0,1.3,0.9,,
Fall 2012,Central,1152,CSC 102B  02,COMPUTERS IN MATHEMATICS,2,Th,3:15 PM,SAM0301,Solowan ,3,/,16,0,0.4,0,,
Fall 2012,Central,1153,CSC 102B  03,COMPUTERS IN MATHEMATICS,2,F,12:00 PM,SAM0301,Solowan ,11,/,16,0,1.5,1.2,,
Fall 2012,Central,1161,CSC 102Q  01,COMPUTERS IN MATH,1,T,1:00 PM,BE 3165,Langkamp g. ,27,/,30,0,1.8,1,,
Fall 2012,Central,1162,CSC 102Q  02,COMPUTERS IN MATH,1,T,3:00 PM,BE 3165,Langkamp g. ,28,/,30,0,1.9,0.7,,
Fall 2012,Central,1163,CSC 102Q  03,COMPUTERS IN MATH,1,W,1:00 PM,BE 3165,Langkamp g. ,24,/,30,0,1.6,0.8,,
Fall 2012,Central,1164,CSC 102Q  04,COMPUTERS IN MATH,1,Th,1:00 PM,BE 3165,Langkamp g. ,10,/,30,0,0.7,0.3,,
Fall 2012,Central,1165,CSC 102Q  07,COMPUTERS IN MATH,1,M,3:00 PM,BE 3165,Langkamp g. ,21,/,30,0,1.4,0.7,,
Fall 2012,Central,1166,CSC 102Q  05,COMPUTERS IN MATH,1,Th,3:00 PM,BE 3165,Langkamp g. ,27,/,30,0,1.8,0.7,,
Fall 2012,Central,1167,CSC 102Q  06,COMPUTERS IN MATH,1,F,1:00 PM,BE 3165,Langkamp g. ,22,/,30,0,1.5,0.7,,
Fall 2012,Central,1168,CSC 110  01,INTRO TO COMPUTER PROG,5,MWF,9:00 AM,SAM0202,"Mc cone,andy",31,/,30,7,10.3,7.3,,
Fall 2012,Central,1169,CSC 110  02,INTRO TO COMPUTER PROG,5,MWF,11:00 AM,SAM0202,"Mc cone,andy",30,/,30,4,10,6.7,,
Fall 2012,Central,1185,CSC 142  01,COMPUTER PROG/EGR AND SC,5,MWF,10:00 AM,SAM0202,Lepeintre ,30,/,30,2,10,8.3,1185B232,
Fall 2012,Central,1192,EDUC 200  01,PEER TUTORING: SCI/MATH,5,Arr,AR:R M,SAM0110,"Gibbons, e. ",3,/,26,0,0.3,0.3,,
Fall 2012,Central,1193,EDUC 200  02,PEER TUTORING: SCI/MATH,5,Arr,AR:R M,SAM0110,Firpo ,1,/,26,0,0,0,,
Fall 2012,Central,1202,ENGR 110  01,ENGINEERING ORIENTATION,2,M,3:00 PM,SAM0205,Heller ,32,/,30,1,4.3,3.1,,
Fall 2012,Central,1204,ENGR 142  01,COMP PROGPMING/ENGR/SCIE,5,MWF,10:00 AM,SAM0202,Lepeintre ,1,/,30,0,0.3,0,1185B232,
Fall 2012,Central,1206,ENGR&214  01,STATICS,5,DAILY,11:00 AM,SAM0200,Lepeintre ,25,/,30,0,8.3,4.7,,
Fall 2012,Central,1217,ENVS 150  01,IS-ENVIRONMNTL ISSUES/PR,5,TTh,12:00 PM,SAM0201,"Chenu, katie",32,/,32,1,10.7,8,,
Fall 2012,Central,1218,ENVS 150  12,IS-ENVIRONMNTL ISSUES/PR,5,TTh,6:00 PM,SAM0201,"Poux, daniel",23,/,32,0,7.7,6.7,,
Fall 2012,Central,1221,ENVS 202  01,PRINC OF AGROECOLOGY,5,TTh,10:00 AM,SAM0105,Sparks ,26,/,24,0,8.7,8.3,,
Fall 2012,Central,1223,ENVS 299  01,SPECIAL PROBLEMS,5,Arr,AR:R M,-,"Sparks,grace",1,/,5,0,0.3,0.3,,
Fall 2012,Central,1226,GEOL&101  HY1,PHYSICAL GEOLOGY,5,HYBRID - W,8:00 AM,SAM0201,Hull ,21,/,24,0,7,5.7,,
Fall 2012,Central,1227,GEOL&101  HY2,PHYSICAL GEOLOGY,5,HYBRID - Th,8:00 AM,SAM0201,Hull ,23,/,24,0,7.7,6,,
Fall 2012,Central,1228,GEOL&101  03,PHYSICAL GEOLOGY,5,MTW,10:30 AM,SAM0201,Hull ,23,/,24,4,7.7,5.3,,
Fall 2012,Central,1230,GEOL&101  11,PHYSICAL GEOLOGY,5,MW,6:00 PM,SAM0201,Harrell ,23,/,24,1,7.7,6,,
Fall 2012,Central,1236,HEA 125  01,HEALTH AND WELLNESS,5,TTh,1:00 PM,SAM0105,Mclean-riggs,28,/,32,1,9.3,6.3,,
Fall 2012,Central,1238,HEA 225  01,GLOBAL HEALTH,5,MW,1:00 PM,SAM0105,Mclean-riggs,26,/,32,0,8.7,7.7,,
Fall 2012,Central,1244,MATH 081  01,BASIC MATH SKILLS,5,DAILY,9:00 AM,BE 4183,Dressler ,31,/,32,3,10.3,10,,
Fall 2012,Central,1245,MATH 081  02,BASIC MATH SKILLS,5,DAILY,10:00 AM,BE 4156,Verschueren ,30,/,32,4,10,10,,
Fall 2012,Central,1246,MATH 081  03,BASIC MATH SKILLS,5,DAILY,11:00 AM,BE 4184,"Chin, susan ",27,/,32,2,9,9,,
Fall 2012,Central,1247,MATH 081  04,BASIC MATH SKILLS,5,DAILY,12:00 PM,BE 4184,Verschueren ,29,/,32,1,9.7,9,,
Fall 2012,Central,1255,MATH 081  11,BASIC MATH SKILLS,5,MW,6:00 PM,SAM0103,"Culevski, n.",31,/,32,4,10.3,10,,
Fall 2012,Central,1257,MATH 084  01,ALGEBRA I,5,DAILY,8:00 AM,SAM0200,"Sweeney, g. ",32,/,32,1,10.7,10.3,,
Fall 2012,Central,1258,MATH 084  02,ALGEBRA I,5,DAILY,9:00 AM,BE 4181,"Bartlett, j.",29,/,32,0,9.7,9.3,,
Fall 2012,Central,1259,MATH 084  03,ALGEBRA I,5,DAILY,9:00 AM,BE 4184,"Chin, susan ",32,/,32,3,10.7,10.7,,
Fall 2012,Central,1260,MATH 084  04,ALGEBRA I,5,DAILY,10:00 AM,BE 4181,"Sweeney, g. ",34,/,32,0,11.3,11,,
Fall 2012,Central,1261,MATH 084  05,ALGEBRA I,5,DAILY,11:00 AM,BE 4181,"Levy,andrea ",30,/,32,5,10,10,,
Fall 2012,Central,1262,MATH 084  06,ALGEBRA I,5,DAILY,10:00 AM,BE 4184,"Chin, susan ",30,/,32,4,10,10,,
Fall 2012,Central,1263,MATH 084  07,ALGEBRA I,5,DAILY,12:00 PM,BE 4181,"Levy,andrea ",29,/,32,5,9.7,9.3,,
Fall 2012,Central,1269,MATH 084  11,ALGEBRA I,5,MW,6:00 PM,SAM0307,"Solowan,doug",29,/,32,1,9.7,9.3,,
Fall 2012,Central,1270,MATH 084  12,ALGEBRA I,5,TTh,6:00 PM,SAM0207,"Clark, greg ",33,/,32,0,11,11,,
Fall 2012,Central,1274,MATH 085  01,ALGEBRA II,5,DAILY,8:00 AM,BE 4181,Dressler ,31,/,32,0,10.3,10,,
Fall 2012,Central,1275,MATH 085  02,ALGEBRA II,5,DAILY,9:00 AM,SAM0200,"Levy,andrea ",23,/,32,0,7.7,7.3,,
Fall 2012,Central,1276,MATH 085  03,ALGEBRA II,5,DAILY,9:00 AM,BE 4156,Langkamp g. ,30,/,32,0,10,9,,
Fall 2012,Central,1277,MATH 085  04,ALGEBRA II,5,DAILY,11:00 AM,BE 4183,"Johns,bryan ",30,/,32,1,10,9.7,,
Fall 2012,Central,1278,MATH 085  05,ALGEBRA II,5,DAILY,12:00 PM,SAM0207,"Denzler, c. ",29,/,32,0,9.7,9,,
Fall 2012,Central,1279,MATH 085  06,ALGEBRA II,5,DAILY,12:00 PM,BE 4183,"Johns,bryan ",27,/,32,0,9,8,,
Fall 2012,Central,1280,MATH 085  07,ALGEBRA II,5,DAILY,10:00 AM,BE 4183,"Denzler, c. ",24,/,32,0,8,7,,
Fall 2012,Central,1286,MATH 085  11,ALGEBRA II,5,MW,6:00 PM,SAM0207,"Alvarez, v. ",20,/,32,0,6.7,6.7,,
Fall 2012,Central,1287,MATH 085  12,ALGEBRA II,5,TTh,6:00 PM,SAM0200,"Akhlaghi, t.",27,/,32,1,9,9,,
Fall 2012,Central,1288,MATH 091  01,DESCR. STATS W ALGEBRA 1,5,DAILY,11:00 AM,SAM0102,"Wright, g. ",35,/,32,2,11.7,11.3,,
Fall 2012,Central,1289,MATH 091  02S,DESCR. STATS W ALGEBRA 1,5,MW,3:00 PM,SAM0301,"Ursin,jp ",26,/,32,1,8.7,8.7,,
Fall 2012,Central,1291,MATH 098  01,INTERMEDIATE ALGEBRA,5,DAILY,8:00 AM,SAM0207,"Firpo, m. ",25,/,32,1,8.3,7.7,,
Fall 2012,Central,1292,MATH 098  02,INTERMEDIATE ALGEBRA,5,DAILY,9:00 AM,SAM0103,"Aregaye, y. ",33,/,32,0,11,11,,
Fall 2012,Central,1293,MATH 098  03,INTERMEDIATE ALGEBRA,5,DAILY,10:00 AM,SAM0207,"Perkins, t. ",32,/,32,0,10.7,10,,
Fall 2012,Central,1294,MATH 098  04,INTERMEDIATE ALGEBRA,5,DAILY,11:00 AM,SAM0207,"Perkins, t. ",31,/,32,0,10.3,9.7,,
Fall 2012,Central,1295,MATH 098  05,INTERMEDIATE ALGEBRA,5,DAILY,12:00 PM,SAM0103,"Mc guire, d.",30,/,32,0,10,9.3,,
Fall 2012,Central,1296,MATH 098  06,INTERMEDIATE ALGEBRA,5,DAILY,12:00 PM,BE 4156,"Bartlett, j.",32,/,32,1,10.7,10.7,,
Fall 2012,Central,1297,MATH 098  07,INTERMEDIATE ALGEBRA,5,DAILY,11:00 AM,BE 4156,"Sweeney, g. ",29,/,32,0,9.7,8.7,,
Fall 2012,Central,1302,MATH 098  11,INTERMEDIATE ALGEBRA,5,MW,6:00 PM,SAM0200,"Ursin,jp ",36,/,32,0,12,10.3,,
Fall 2012,Central,1303,MATH 098  12,INTERMEDIATE ALGEBRA,5,TTh,6:00 PM,SAM0103,"Bell,vincent",21,/,32,0,7,6.3,,
Fall 2012,Central,1305,MATH 102  01,Q-COLLEGE ALGEBRA,5,DAILY,11:00 AM,SAM0103,"Aregaye, y. ",29,/,32,2,9.7,8,,
Fall 2012,Central,1312,MATH 109  HY,Q-STATISTICS,5,MWF,10:00 AM,SAM0102,"Wright, g. ",39,/,32,2,13,7.7,,
Fall 2012,Central,1313,MATH 109  AA,Q-STATISTICS,5,DAILY,12:00 PM,SAM0102,"Wright, g. ",36,/,32,1,12,10,,
Fall 2012,Central,1314,MATH 110  CA,APPLIED MATH CULINARY,3,TTh,2:00 PM,SAM0200,"Knudson,john",28,/,32,0,5.6,4.8,,
Fall 2012,Central,1316,MATH 116  01,Q-APPL MATH TO MGT LIFE,5,MTWTh,12:00 PM,SAM0301,Solowan ,23,/,32,0,7.7,5.3,,
Fall 2012,Central,1325,MATH&141  01,Q-PRECALC I: FUNCTIONS,5,DAILY,8:00 AM,SAM0101,Terefe ,29,/,32,1,9.7,6.3,,
Fall 2012,Central,1326,MATH&141  02,Q-PRECALC I: FUNCTIONS,5,DAILY,9:00 AM,SAM0102,"Mozeleski,a.",34,/,32,3,11.3,8.7,,
Fall 2012,Central,1327,MATH&141  03,Q-PRECALC I: FUNCTIONS,5,DAILY,10:00 AM,SAM0200,"Mozeleski,a.",33,/,32,5,11,9,,
Fall 2012,Central,1328,MATH&141  04,Q-PRECALC I: FUNCTIONS,5,DAILY,12:00 PM,SAM0101,"Terefe,t. ",31,/,32,4,10.3,7.7,,
Fall 2012,Central,1330,MATH&142  02,Q-PRECALCULUS II: TRIG,5,DAILY,10:00 AM,SAM0103,"Swisshelm,j.",36,/,32,5,12,5.7,,
Fall 2012,Central,1331,MATH&141  11,Q-PRECALC I: FUNCTIONS,5,MW,6:00 PM,SAM0101,"Gray, james ",28,/,32,1,9.3,8,,
Fall 2012,Central,1332,MATH&142  01,Q-PRECALCULUS II: TRIG,5,DAILY,8:00 AM,SAM0103,Sadrenassiri,29,/,32,4,9.7,7,,
Fall 2012,Central,1333,MATH&142  02,Q-PRECALCULUS II: TRIG,5,DAILY,9:00 AM,SAM0207,"Swisshelm,j.",40,/,32,2,13.3,7.3,,
Fall 2012,Central,1334,MATH&142  03,Q-PRECALCULUS II: TRIG,5,DAILY,11:00 AM,SAM0301,"Solowan,doug",29,/,32,1,9.7,7,,
Fall 2012,Central,1335,MATH&142  04,Q-PRECALCULUS II: TRIG,5,DAILY,12:00 PM,SAM0200,"Kangas,steve",39,/,32,2,13,6,,
Fall 2012,Central,1336,MATH&142  05,Q-PRECALCULUS II,5,DAILY,1:00 PM,BE 4181,"Kopp, travis",35,/,32,0,11.7,3.3,,
Fall 2012,Central,1337,MATH&142  12,Q-PRECALCULUS II: TRIG,5,TTh,6:00 PM,SAM0101,"Hsieh, d. ",31,/,32,1,10.3,6.7,,
Fall 2012,Central,1338,MATH&151  01,Q-CALC I: DIFFERENTIAL,5,DAILY,9:00 AM,SAM0101,"Terefe,t. ",29,/,32,2,9.7,6,,
Fall 2012,Central,1339,MATH&151  02,Q-CALC I: DIFFERENTIAL,5,DAILY,10:00 AM,SAM0301,"Solowan,doug",24,/,32,0,8,6,,
Fall 2012,Central,1340,MATH&151  03,Q-CALC I: DIFFERENTIAL,5,DAILY,11:00 AM,SAM0101,"Terefe,t. ",31,/,32,2,10.3,4,,
Fall 2012,Central,1341,MATH&151  04,Q-CALC I: DIFFERENTIAL,5,DAILY,12:00 PM,SAM0307,"Botz, dan ",31,/,32,0,10.3,3.3,,
Fall 2012,Central,1342,MATH&151  05,Q-CALC 1: DIFFERENTIAL,5,DAILY,1:00 PM,SAM0307,"Botz, dan ",23,/,32,0,7.7,4,,
Fall 2012,Central,1343,MATH&151  12,Q-CALC I: DIFFERENTIAL,5,TTh,6:00 PM,SAM0307,"Swisshelm,j.",47,/,32,2,15.7,3.3,,
Fall 2012,Central,1344,MATH&152  01,Q-CALC II: INTEGRAL,5,DAILY,9:00 AM,SAM0301,"Kangas,steve",34,/,32,2,11.3,4.3,,
Fall 2012,Central,1345,MATH&152  02,Q-CALC II: INTEGRAL,5,DAILY,10:00 AM,SAM0307,"Botz, dan ",24,/,32,0,8,3.7,,
Fall 2012,Central,1346,MATH&151  AA,Q-CALC I: DIFFERENTIAL,5,DAILY,8:00 AM,SAM0102,"Aregaye, y. ",32,/,32,0,10.7,6,,
Fall 2012,Central,1350,MATH&153  01,Q-CALC III: MULTIVARIABL,5,DAILY,10:00 AM,SAM0101,"Kangas,steve",36,/,32,1,12,6,,
Fall 2012,Central,1357,MATH 220  01,Q-LINEAR ALGEBRA,5,DAILY,9:00 AM,SAM0307,"Perkins, t. ",21,/,32,0,7,5.7,,
Fall 2012,Central,1360,MATH 238  01,Q-DIFFERENTIAL EQUATIONS,5,DAILY,11:00 AM,SAM0307,Langkamp g. ,20,/,32,0,6.7,3,,
Fall 2012,Central,1369,MATH 299  02,INDEPENDENT STUDY,1,Arr,AR:R M,ARR,"Firpo, m. ",0,/,6,0,0,0,,
Fall 2012,Central,1370,MATH 299  01,INDEPENDENT STUDY,2,Arr,AR:R M,ARR,Cancel 11/24,0,/,2,0,0,0,,
Fall 2012,Central,1378,NTR 150  11,HUMAN NUTRITION,5,MW,6:00 PM,SAM0206,Legters ,27,/,32,4,9,7,,
Fall 2012,Central,1382,OCEA&101  01,INTRO OCEANOGRAPHY W/LAB,5,MWF,12:00 PM,SAM0201,"Chenu, katie",25,/,24,0,8.3,6.3,,
Fall 2012,Central,1385,PHYS&100  01,PHYSICS NON-SCI MAJORS,5,DAILY,11:00 AM,SAM0205,Wellman ,42,/,32,5,14,5,,
Fall 2012,Central,1390,PHYS&121  01,Q-GENERAL PHYSICS I,5,MWThF,10:00 AM,SAM0205,Wellman ,32,/,24,2,10.7,5.7,,
Fall 2012,Central,1391,PHYS&121  02,Q-GENERAL PHYSICS I,5,MWThF,12:00 PM,SAM0202,"Waterbury, m",28,/,24,4,9.3,6.7,,
Fall 2012,Central,1401,PHYS&221  01,ENGINEERING PHYSICS I,5,MTThF,10:00 AM,SAM0206,"Faust, d. ",26,/,24,1,8.7,5.7,,
Fall 2012,Central,1402,PHYS&221  02,ENGINEERING PHYSICS I,5,MTThF,11:00 AM,SAM0206,Heller ,27,/,24,4,9,5.7,,
Fall 2012,Central,1403,PHYS&221  03,ENGINEERING PHYSICS I,5,MTThF,12:00 PM,SAM0206,Heller ,29,/,24,2,9.7,5,,
Fall 2012,Central,1409,PHYS&223  01,ENGINEERING PHYSICS III,5,MWThF,8:00 AM,SAM0206,Lepeintre ,13,/,24,0,4.3,2,,
Fall 2012,Central,1413,PHYS 298  01,SPEC TOP: PHY EXPERIMENT,1,Arr,AR:R M,ARR,Heller ,2,/,1,0,0.1,0.1,,
Fall 2012,Central,1414,PHYS 298  02,SPEC TOP:PHYSICS DEMOS,2,Arr,AR:R M,ARR,"Heller,r. ",1,/,1,0,0,0,,
Fall 2012,Central,1419,PHYS 299  221,PHYSICS 221 STUDY SKILLS,1,Arr,AR:R M,-,Heller ,2,/,15,0,0.1,0.1,,
Fall 2012,Central,1420,PHYS 299  223,PHYSICS 223 STUDY SKILLS,1,Arr,AR:R M,-,Cancel 11/24,0,/,15,0,0,0,,
Fall 2012,Central,1422,SCI 107  01,APPLIED BIOENGINEERING,4,T,2:00 PM,SAM0401,"Mehary,tekie",13,/,30,0,3.5,3.2,,
Fall 2012,Central,1425,SCI 131  01,INTERDISCIPLINARY SCI 1,5,MWF,1:00 PM,,Cancel 7/12 ,0,/,24,0,0,0,,
Fall 2012,Central,1440,UGR 214  PRP,INTRO TO SCI RESEARCH,2,M,1:30 PM,SAM0203,Wiseley ,15,/,15,0,2,2,,
Fall 2012,Central,1441,UGR 294  01,SPEC TOP: UNDRGRAD RSRCH,5,W,3:00 PM,SAM0202,Wiseley ,4,/,5,0,1.1,1.1,,
Fall 2012,Central,1453,ANTH&106  01,AMERICAN MOSAIC,5,MW,6:00 PM,BE 4118,"Krieg, kate ",23,/,35,0,7.7,7,,
Fall 2012,Central,1455,ANTH 135  HY,INTRO ENVIRONMENTAL ANTH,5,TTh,1:40 PM,BE 4105,"Knutson, p. ",32,/,35,0,10.7,9.3,,
Fall 2012,Central,1456,ANTH 135  HY,INTRO ENVIRONMENTAL ANTH,5,W,12:00 PM,BE 4105,"Knutson, p. ",36,/,35,0,12,9.7,,
Fall 2012,Central,1469,ANTH&205  01,IS-BIOLOGICAL ANTHROPOLO,5,DAILY,10:00 AM,BE 4105,"Al-madani,m.",33,/,35,1,11,10.7,,
Fall 2012,Central,1470,ANTH&205  02,IS-BIOLOGICAL ANTHROPOLO,5,MTTh,12:00 PM,BE 4105,"Knutson, p. ",32,/,35,0,10.7,10,,
Fall 2012,Central,1476,ANTH&206  01,IS-CULTURAL ANTHROPOLOGY,5,DAILY,11:00 AM,BE 4105,Al-madani ,30,/,35,0,10,9,,
Fall 2012,Central,1477,ANTH&206  02,IS-CULTURAL ANTHROPOLOGY,5,MTTh,1:00 PM,BE 4118,Al-madani ,27,/,35,4,9,8.3,,
Fall 2012,Central,1479,ANTH&228  01,CULTURES OF MIDDLE EAST,5,DAILY,9:00 AM,BE 4105,"Barclay, s. ",31,/,35,0,10.3,8,,
Fall 2012,Central,1481,ANTH 275  01,MEDICAL ANTHROPOLOGY,5,DAILY,8:00 AM,BE 4105,"Barclay, s. ",29,/,35,0,9.7,8.7,,
Fall 2012,Central,1491,ANTH 298  01,INDEPENDENT STUDY ANTHRO,5,Arr,AR:R M,BE 4128,"Lawson,kenny",1,/,10,0,0.1,0.1,,
Fall 2012,Central,1492,ANTH 299  01,SP PROJECTS IN ANTHROPOL,5,Arr,AR:R M,BE 4128,Cancel 11/24,0,/,10,0,0,0,,
Fall 2012,Central,1493,GEOG&100  01,INTRO TO GEOGRAPHY,5,DAILY,9:00 AM,BE 4137,"Giday,taare ",31,/,35,0,10.3,4.7,,
Fall 2012,Central,1495,GEOG 230  01,URBANIZATION IN DEVE NAT,5,DAILY,11:00 AM,BE 4140,"Giday,taare ",31,/,35,0,10.3,9.7,,
Fall 2012,Central,1507,HIST&136  01,US HISTORY 1,5,DAILY,9:00 AM,FA 0126,"Esch, thomas",33,/,35,3,11,0.7,,
Fall 2012,Central,1508,HIST&136  02,US HISTORY 1,5,Other,6:00 PM,BE 3192,Schwartz ,28,/,35,0,9.3,5,,
Fall 2012,Central,1509,HIST&136  HY,US HISTORY 1,5,MWTh,12:00 PM,BE 4143,"Lai,tracy ",33,/,35,5,11,3,,
Fall 2012,Central,1512,HIST&126  01,WORLD CIVILIZATIONS I,5,DAILY,12:00 PM,BE 4140,"Esch, thomas",32,/,35,6,10.7,8,,
Fall 2012,Central,1520,HIST&137  01,W-US HISTORY 2,5,DAILY,10:00 AM,BE 3212,"Cardenas, j.",39,/,35,0,13,2,,
Fall 2012,Central,1521,HIST&137  HY,W-US HISTORY 2,5,MWTh,11:00 AM,BE 4135,"Cardenas, j.",38,/,35,1,12.7,5.7,,
Fall 2012,Central,1523,HIST 140  01,WOMEN IN AMERICAN HISTOR,5,DAILY,10:00 AM,BE 4140,"Lai,tracy ",37,/,35,0,12.3,10.3,,
Fall 2012,Central,1524,HIST&127  01,WORLD CIVILIZATIONS II,5,MW,6:00 PM,BE 4135,Weston ,23,/,35,0,7.7,5.3,,
Fall 2012,Central,1525,HIST 150  01,HIST. AMER. MINORITIES,5,DAILY,9:00 AM,BE 4160,"Cardenas, j.",33,/,35,0,11,9.3,,
Fall 2012,Central,1545,HIST&214  HY,PACIFIC NW HISTORY,5,MWTh,1:00 PM,BE 4140,"Lai,tracy ",32,/,35,2,10.7,3.3,,
Fall 2012,Central,1546,HIST 298  01,SPECIAL TOPICS/HISTORY,5,Arr,AR:R M,BE 4128,"Lawson,kenny",1,/,5,0,0,0,,
Fall 2012,Central,1586,POLS&101  01,INTRO POLITICAL SCIENCE,5,DAILY,10:00 AM,BE 4118,Livingston ,36,/,35,2,12,6.3,,
